ID,date,name,value,line
1,07/01/2018,Бульвар Рокоссовского,46,1
1,14/01/2018,Бульвар Рокоссовского,56,1
1,21/01/2018,Бульвар Рокоссовского,88,1
1,28/01/2018,Бульвар Рокоссовского,59,1
1,04/02/2018,Бульвар Рокоссовского,54,1
1,11/02/2018,Бульвар Рокоссовского,41,1
1,18/02/2018,Бульвар Рокоссовского,55,1
1,25/02/2018,Бульвар Рокоссовского,74,1
1,04/03/2018,Бульвар Рокоссовского,55,1
1,11/03/2018,Бульвар Рокоссовского,41,1
1,18/03/2018,Бульвар Рокоссовского,56,1
1,25/03/2018,Бульвар Рокоссовского,50,1
1,01/04/2018,Бульвар Рокоссовского,41,1
1,08/04/2018,Бульвар Рокоссовского,44,1
1,15/04/2018,Бульвар Рокоссовского,50,1
1,22/04/2018,Бульвар Рокоссовского,62,1
1,29/04/2018,Бульвар Рокоссовского,48,1
1,06/05/2018,Бульвар Рокоссовского,42,1
1,13/05/2018,Бульвар Рокоссовского,56,1
1,20/05/2018,Бульвар Рокоссовского,42,1
1,27/05/2018,Бульвар Рокоссовского,50,1
1,03/06/2018,Бульвар Рокоссовского,47,1
1,10/06/2018,Бульвар Рокоссовского,53,1
1,17/06/2018,Бульвар Рокоссовского,76,1
1,24/06/2018,Бульвар Рокоссовского,68,1
1,01/07/2018,Бульвар Рокоссовского,68,1
1,08/07/2018,Бульвар Рокоссовского,71,1
1,15/07/2018,Бульвар Рокоссовского,54,1
1,22/07/2018,Бульвар Рокоссовского,54,1
1,29/07/2018,Бульвар Рокоссовского,100,1
1,05/08/2018,Бульвар Рокоссовского,61,1
1,12/08/2018,Бульвар Рокоссовского,59,1
1,19/08/2018,Бульвар Рокоссовского,33,1
1,26/08/2018,Бульвар Рокоссовского,74,1
1,02/09/2018,Бульвар Рокоссовского,70,1
1,09/09/2018,Бульвар Рокоссовского,55,1
1,16/09/2018,Бульвар Рокоссовского,90,1
1,23/09/2018,Бульвар Рокоссовского,63,1
1,30/09/2018,Бульвар Рокоссовского,54,1
1,07/10/2018,Бульвар Рокоссовского,79,1
1,14/10/2018,Бульвар Рокоссовского,85,1
1,21/10/2018,Бульвар Рокоссовского,62,1
1,28/10/2018,Бульвар Рокоссовского,55,1
2,07/01/2018,Черкизовская,44,1
2,14/01/2018,Черкизовская,60,1
2,21/01/2018,Черкизовская,100,1
2,28/01/2018,Черкизовская,50,1
2,04/02/2018,Черкизовская,81,1
2,11/02/2018,Черкизовская,36,1
2,18/02/2018,Черкизовская,71,1
2,25/02/2018,Черкизовская,43,1
2,04/03/2018,Черкизовская,61,1
2,11/03/2018,Черкизовская,83,1
2,18/03/2018,Черкизовская,75,1
2,25/03/2018,Черкизовская,60,1
2,01/04/2018,Черкизовская,46,1
2,08/04/2018,Черкизовская,44,1
2,15/04/2018,Черкизовская,58,1
2,22/04/2018,Черкизовская,63,1
2,29/04/2018,Черкизовская,63,1
2,06/05/2018,Черкизовская,44,1
2,13/05/2018,Черкизовская,46,1
2,20/05/2018,Черкизовская,50,1
2,27/05/2018,Черкизовская,54,1
2,03/06/2018,Черкизовская,64,1
2,10/06/2018,Черкизовская,58,1
2,17/06/2018,Черкизовская,65,1
2,24/06/2018,Черкизовская,49,1
2,01/07/2018,Черкизовская,66,1
2,08/07/2018,Черкизовская,52,1
2,15/07/2018,Черкизовская,64,1
2,22/07/2018,Черкизовская,39,1
2,29/07/2018,Черкизовская,48,1
2,05/08/2018,Черкизовская,64,1
2,12/08/2018,Черкизовская,57,1
2,19/08/2018,Черкизовская,83,1
2,26/08/2018,Черкизовская,59,1
2,02/09/2018,Черкизовская,72,1
2,09/09/2018,Черкизовская,52,1
2,16/09/2018,Черкизовская,52,1
2,23/09/2018,Черкизовская,68,1
2,30/09/2018,Черкизовская,56,1
2,07/10/2018,Черкизовская,48,1
2,14/10/2018,Черкизовская,73,1
2,21/10/2018,Черкизовская,53,1
2,28/10/2018,Черкизовская,54,1
3,07/01/2018,Преображенская площадь,75,1
3,14/01/2018,Преображенская площадь,95,1
3,21/01/2018,Преображенская площадь,83,1
3,28/01/2018,Преображенская площадь,87,1
3,04/02/2018,Преображенская площадь,90,1
3,11/02/2018,Преображенская площадь,86,1
3,18/02/2018,Преображенская площадь,69,1
3,25/02/2018,Преображенская площадь,80,1
3,04/03/2018,Преображенская площадь,83,1
3,11/03/2018,Преображенская площадь,81,1
3,18/03/2018,Преображенская площадь,61,1
3,25/03/2018,Преображенская площадь,60,1
3,01/04/2018,Преображенская площадь,83,1
3,08/04/2018,Преображенская площадь,87,1
3,15/04/2018,Преображенская площадь,68,1
3,22/04/2018,Преображенская площадь,77,1
3,29/04/2018,Преображенская площадь,59,1
3,06/05/2018,Преображенская площадь,73,1
3,13/05/2018,Преображенская площадь,81,1
3,20/05/2018,Преображенская площадь,84,1
3,27/05/2018,Преображенская площадь,68,1
3,03/06/2018,Преображенская площадь,85,1
3,10/06/2018,Преображенская площадь,85,1
3,17/06/2018,Преображенская площадь,79,1
3,24/06/2018,Преображенская площадь,60,1
3,01/07/2018,Преображенская площадь,80,1
3,08/07/2018,Преображенская площадь,84,1
3,15/07/2018,Преображенская площадь,69,1
3,22/07/2018,Преображенская площадь,67,1
3,29/07/2018,Преображенская площадь,96,1
3,05/08/2018,Преображенская площадь,83,1
3,12/08/2018,Преображенская площадь,79,1
3,19/08/2018,Преображенская площадь,100,1
3,26/08/2018,Преображенская площадь,93,1
3,02/09/2018,Преображенская площадь,90,1
3,09/09/2018,Преображенская площадь,92,1
3,16/09/2018,Преображенская площадь,88,1
3,23/09/2018,Преображенская площадь,79,1
3,30/09/2018,Преображенская площадь,97,1
3,07/10/2018,Преображенская площадь,88,1
3,14/10/2018,Преображенская площадь,67,1
3,21/10/2018,Преображенская площадь,87,1
3,28/10/2018,Преображенская площадь,77,1
4,07/01/2018,Сокольники,43,1
4,14/01/2018,Сокольники,27,1
4,21/01/2018,Сокольники,33,1
4,28/01/2018,Сокольники,34,1
4,04/02/2018,Сокольники,20,1
4,11/02/2018,Сокольники,41,1
4,18/02/2018,Сокольники,48,1
4,25/02/2018,Сокольники,33,1
4,04/03/2018,Сокольники,29,1
4,11/03/2018,Сокольники,54,1
4,18/03/2018,Сокольники,20,1
4,25/03/2018,Сокольники,28,1
4,01/04/2018,Сокольники,35,1
4,08/04/2018,Сокольники,71,1
4,15/04/2018,Сокольники,57,1
4,22/04/2018,Сокольники,43,1
4,29/04/2018,Сокольники,41,1
4,06/05/2018,Сокольники,31,1
4,13/05/2018,Сокольники,23,1
4,20/05/2018,Сокольники,85,1
4,27/05/2018,Сокольники,39,1
4,03/06/2018,Сокольники,38,1
4,10/06/2018,Сокольники,48,1
4,17/06/2018,Сокольники,54,1
4,24/06/2018,Сокольники,48,1
4,01/07/2018,Сокольники,87,1
4,08/07/2018,Сокольники,40,1
4,15/07/2018,Сокольники,100,1
4,22/07/2018,Сокольники,34,1
4,29/07/2018,Сокольники,50,1
4,05/08/2018,Сокольники,75,1
4,12/08/2018,Сокольники,58,1
4,19/08/2018,Сокольники,83,1
4,26/08/2018,Сокольники,89,1
4,02/09/2018,Сокольники,55,1
4,09/09/2018,Сокольники,83,1
4,16/09/2018,Сокольники,83,1
4,23/09/2018,Сокольники,37,1
4,30/09/2018,Сокольники,29,1
4,07/10/2018,Сокольники,29,1
4,14/10/2018,Сокольники,44,1
4,21/10/2018,Сокольники,73,1
4,28/10/2018,Сокольники,52,1
5,07/01/2018,Красносельская,62,1
5,14/01/2018,Красносельская,62,1
5,21/01/2018,Красносельская,70,1
5,28/01/2018,Красносельская,66,1
5,04/02/2018,Красносельская,58,1
5,11/02/2018,Красносельская,67,1
5,18/02/2018,Красносельская,58,1
5,25/02/2018,Красносельская,68,1
5,04/03/2018,Красносельская,75,1
5,11/03/2018,Красносельская,81,1
5,18/03/2018,Красносельская,57,1
5,25/03/2018,Красносельская,70,1
5,01/04/2018,Красносельская,70,1
5,08/04/2018,Красносельская,100,1
5,15/04/2018,Красносельская,62,1
5,22/04/2018,Красносельская,83,1
5,29/04/2018,Красносельская,47,1
5,06/05/2018,Красносельская,69,1
5,13/05/2018,Красносельская,85,1
5,20/05/2018,Красносельская,61,1
5,27/05/2018,Красносельская,74,1
5,03/06/2018,Красносельская,93,1
5,10/06/2018,Красносельская,79,1
5,17/06/2018,Красносельская,74,1
5,24/06/2018,Красносельская,62,1
5,01/07/2018,Красносельская,71,1
5,08/07/2018,Красносельская,57,1
5,15/07/2018,Красносельская,69,1
5,22/07/2018,Красносельская,64,1
5,29/07/2018,Красносельская,79,1
5,05/08/2018,Красносельская,70,1
5,12/08/2018,Красносельская,71,1
5,19/08/2018,Красносельская,75,1
5,26/08/2018,Красносельская,63,1
5,02/09/2018,Красносельская,64,1
5,09/09/2018,Красносельская,84,1
5,16/09/2018,Красносельская,75,1
5,23/09/2018,Красносельская,76,1
5,30/09/2018,Красносельская,89,1
5,07/10/2018,Красносельская,66,1
5,14/10/2018,Красносельская,75,1
5,21/10/2018,Красносельская,58,1
5,28/10/2018,Красносельская,70,1
6,07/01/2018,Комсомольская,74,1
6,14/01/2018,Комсомольская,59,1
6,21/01/2018,Комсомольская,46,1
6,28/01/2018,Комсомольская,47,1
6,04/02/2018,Комсомольская,29,1
6,11/02/2018,Комсомольская,46,1
6,18/02/2018,Комсомольская,62,1
6,25/02/2018,Комсомольская,56,1
6,04/03/2018,Комсомольская,67,1
6,11/03/2018,Комсомольская,41,1
6,18/03/2018,Комсомольская,66,1
6,25/03/2018,Комсомольская,86,1
6,01/04/2018,Комсомольская,73,1
6,08/04/2018,Комсомольская,59,1
6,15/04/2018,Комсомольская,61,1
6,22/04/2018,Комсомольская,78,1
6,29/04/2018,Комсомольская,52,1
6,06/05/2018,Комсомольская,69,1
6,13/05/2018,Комсомольская,70,1
6,20/05/2018,Комсомольская,63,1
6,27/05/2018,Комсомольская,66,1
6,03/06/2018,Комсомольская,74,1
6,10/06/2018,Комсомольская,86,1
6,17/06/2018,Комсомольская,70,1
6,24/06/2018,Комсомольская,82,1
6,01/07/2018,Комсомольская,100,1
6,08/07/2018,Комсомольская,81,1
6,15/07/2018,Комсомольская,90,1
6,22/07/2018,Комсомольская,71,1
6,29/07/2018,Комсомольская,71,1
6,05/08/2018,Комсомольская,79,1
6,12/08/2018,Комсомольская,90,1
6,19/08/2018,Комсомольская,75,1
6,26/08/2018,Комсомольская,96,1
6,02/09/2018,Комсомольская,77,1
6,09/09/2018,Комсомольская,63,1
6,16/09/2018,Комсомольская,68,1
6,23/09/2018,Комсомольская,66,1
6,30/09/2018,Комсомольская,68,1
6,07/10/2018,Комсомольская,77,1
6,14/10/2018,Комсомольская,77,1
6,21/10/2018,Комсомольская,73,1
6,28/10/2018,Комсомольская,67,1
7,07/01/2018,Красные Ворота,49,1
7,14/01/2018,Красные Ворота,57,1
7,21/01/2018,Красные Ворота,71,1
7,28/01/2018,Красные Ворота,87,1
7,04/02/2018,Красные Ворота,60,1
7,11/02/2018,Красные Ворота,60,1
7,18/02/2018,Красные Ворота,64,1
7,25/02/2018,Красные Ворота,51,1
7,04/03/2018,Красные Ворота,73,1
7,11/03/2018,Красные Ворота,54,1
7,18/03/2018,Красные Ворота,63,1
7,25/03/2018,Красные Ворота,63,1
7,01/04/2018,Красные Ворота,51,1
7,08/04/2018,Красные Ворота,82,1
7,15/04/2018,Красные Ворота,64,1
7,22/04/2018,Красные Ворота,82,1
7,29/04/2018,Красные Ворота,73,1
7,06/05/2018,Красные Ворота,62,1
7,13/05/2018,Красные Ворота,61,1
7,20/05/2018,Красные Ворота,81,1
7,27/05/2018,Красные Ворота,66,1
7,03/06/2018,Красные Ворота,83,1
7,10/06/2018,Красные Ворота,57,1
7,17/06/2018,Красные Ворота,85,1
7,24/06/2018,Красные Ворота,81,1
7,01/07/2018,Красные Ворота,100,1
7,08/07/2018,Красные Ворота,82,1
7,15/07/2018,Красные Ворота,92,1
7,22/07/2018,Красные Ворота,89,1
7,29/07/2018,Красные Ворота,74,1
7,05/08/2018,Красные Ворота,74,1
7,12/08/2018,Красные Ворота,78,1
7,19/08/2018,Красные Ворота,95,1
7,26/08/2018,Красные Ворота,99,1
7,02/09/2018,Красные Ворота,83,1
7,09/09/2018,Красные Ворота,86,1
7,16/09/2018,Красные Ворота,54,1
7,23/09/2018,Красные Ворота,65,1
7,30/09/2018,Красные Ворота,59,1
7,07/10/2018,Красные Ворота,81,1
7,14/10/2018,Красные Ворота,77,1
7,21/10/2018,Красные Ворота,65,1
7,28/10/2018,Красные Ворота,51,1
8,07/01/2018,Чистые пруды,66,1
8,14/01/2018,Чистые пруды,48,1
8,21/01/2018,Чистые пруды,61,1
8,28/01/2018,Чистые пруды,53,1
8,04/02/2018,Чистые пруды,82,1
8,11/02/2018,Чистые пруды,48,1
8,18/02/2018,Чистые пруды,54,1
8,25/02/2018,Чистые пруды,47,1
8,04/03/2018,Чистые пруды,61,1
8,11/03/2018,Чистые пруды,81,1
8,18/03/2018,Чистые пруды,81,1
8,25/03/2018,Чистые пруды,60,1
8,01/04/2018,Чистые пруды,60,1
8,08/04/2018,Чистые пруды,60,1
8,15/04/2018,Чистые пруды,40,1
8,22/04/2018,Чистые пруды,56,1
8,29/04/2018,Чистые пруды,41,1
8,06/05/2018,Чистые пруды,65,1
8,13/05/2018,Чистые пруды,85,1
8,20/05/2018,Чистые пруды,54,1
8,27/05/2018,Чистые пруды,38,1
8,03/06/2018,Чистые пруды,75,1
8,10/06/2018,Чистые пруды,78,1
8,17/06/2018,Чистые пруды,65,1
8,24/06/2018,Чистые пруды,51,1
8,01/07/2018,Чистые пруды,44,1
8,08/07/2018,Чистые пруды,74,1
8,15/07/2018,Чистые пруды,100,1
8,22/07/2018,Чистые пруды,71,1
8,29/07/2018,Чистые пруды,89,1
8,05/08/2018,Чистые пруды,88,1
8,12/08/2018,Чистые пруды,82,1
8,19/08/2018,Чистые пруды,71,1
8,26/08/2018,Чистые пруды,57,1
8,02/09/2018,Чистые пруды,66,1
8,09/09/2018,Чистые пруды,58,1
8,16/09/2018,Чистые пруды,64,1
8,23/09/2018,Чистые пруды,52,1
8,30/09/2018,Чистые пруды,78,1
8,07/10/2018,Чистые пруды,72,1
8,14/10/2018,Чистые пруды,77,1
8,21/10/2018,Чистые пруды,87,1
8,28/10/2018,Чистые пруды,42,1
9,07/01/2018,Лубянка,63,1
9,14/01/2018,Лубянка,65,1
9,21/01/2018,Лубянка,61,1
9,28/01/2018,Лубянка,59,1
9,04/02/2018,Лубянка,81,1
9,11/02/2018,Лубянка,60,1
9,18/02/2018,Лубянка,84,1
9,25/02/2018,Лубянка,81,1
9,04/03/2018,Лубянка,71,1
9,11/03/2018,Лубянка,61,1
9,18/03/2018,Лубянка,71,1
9,25/03/2018,Лубянка,95,1
9,01/04/2018,Лубянка,100,1
9,08/04/2018,Лубянка,68,1
9,15/04/2018,Лубянка,61,1
9,22/04/2018,Лубянка,69,1
9,29/04/2018,Лубянка,88,1
9,06/05/2018,Лубянка,49,1
9,13/05/2018,Лубянка,59,1
9,20/05/2018,Лубянка,75,1
9,27/05/2018,Лубянка,72,1
9,03/06/2018,Лубянка,78,1
9,10/06/2018,Лубянка,70,1
9,17/06/2018,Лубянка,61,1
9,24/06/2018,Лубянка,87,1
9,01/07/2018,Лубянка,68,1
9,08/07/2018,Лубянка,75,1
9,15/07/2018,Лубянка,95,1
9,22/07/2018,Лубянка,52,1
9,29/07/2018,Лубянка,72,1
9,05/08/2018,Лубянка,46,1
9,12/08/2018,Лубянка,64,1
9,19/08/2018,Лубянка,70,1
9,26/08/2018,Лубянка,66,1
9,02/09/2018,Лубянка,60,1
9,09/09/2018,Лубянка,72,1
9,16/09/2018,Лубянка,63,1
9,23/09/2018,Лубянка,72,1
9,30/09/2018,Лубянка,95,1
9,07/10/2018,Лубянка,56,1
9,14/10/2018,Лубянка,78,1
9,21/10/2018,Лубянка,52,1
9,28/10/2018,Лубянка,95,1
10,07/01/2018,Охотный Ряд,55,1
10,14/01/2018,Охотный Ряд,26,1
10,21/01/2018,Охотный Ряд,86,1
10,28/01/2018,Охотный Ряд,78,1
10,04/02/2018,Охотный Ряд,41,1
10,11/02/2018,Охотный Ряд,46,1
10,18/02/2018,Охотный Ряд,31,1
10,25/02/2018,Охотный Ряд,35,1
10,04/03/2018,Охотный Ряд,44,1
10,11/03/2018,Охотный Ряд,46,1
10,18/03/2018,Охотный Ряд,72,1
10,25/03/2018,Охотный Ряд,65,1
10,01/04/2018,Охотный Ряд,54,1
10,08/04/2018,Охотный Ряд,70,1
10,15/04/2018,Охотный Ряд,49,1
10,22/04/2018,Охотный Ряд,66,1
10,29/04/2018,Охотный Ряд,81,1
10,06/05/2018,Охотный Ряд,52,1
10,13/05/2018,Охотный Ряд,52,1
10,20/05/2018,Охотный Ряд,29,1
10,27/05/2018,Охотный Ряд,53,1
10,03/06/2018,Охотный Ряд,81,1
10,10/06/2018,Охотный Ряд,84,1
10,17/06/2018,Охотный Ряд,70,1
10,24/06/2018,Охотный Ряд,66,1
10,01/07/2018,Охотный Ряд,78,1
10,08/07/2018,Охотный Ряд,85,1
10,15/07/2018,Охотный Ряд,88,1
10,22/07/2018,Охотный Ряд,51,1
10,29/07/2018,Охотный Ряд,63,1
10,05/08/2018,Охотный Ряд,50,1
10,12/08/2018,Охотный Ряд,76,1
10,19/08/2018,Охотный Ряд,76,1
10,26/08/2018,Охотный Ряд,80,1
10,02/09/2018,Охотный Ряд,77,1
10,09/09/2018,Охотный Ряд,51,1
10,16/09/2018,Охотный Ряд,57,1
10,23/09/2018,Охотный Ряд,62,1
10,30/09/2018,Охотный Ряд,50,1
10,07/10/2018,Охотный Ряд,100,1
10,14/10/2018,Охотный Ряд,39,1
10,21/10/2018,Охотный Ряд,61,1
10,28/10/2018,Охотный Ряд,68,1
11,07/01/2018,Библиотека имени Ленина,54,1
11,14/01/2018,Библиотека имени Ленина,31,1
11,21/01/2018,Библиотека имени Ленина,45,1
11,28/01/2018,Библиотека имени Ленина,67,1
11,04/02/2018,Библиотека имени Ленина,31,1
11,11/02/2018,Библиотека имени Ленина,66,1
11,18/02/2018,Библиотека имени Ленина,47,1
11,25/02/2018,Библиотека имени Ленина,30,1
11,04/03/2018,Библиотека имени Ленина,65,1
11,11/03/2018,Библиотека имени Ленина,41,1
11,18/03/2018,Библиотека имени Ленина,61,1
11,25/03/2018,Библиотека имени Ленина,48,1
11,01/04/2018,Библиотека имени Ленина,64,1
11,08/04/2018,Библиотека имени Ленина,54,1
11,15/04/2018,Библиотека имени Ленина,65,1
11,22/04/2018,Библиотека имени Ленина,27,1
11,29/04/2018,Библиотека имени Ленина,49,1
11,06/05/2018,Библиотека имени Ленина,46,1
11,13/05/2018,Библиотека имени Ленина,85,1
11,20/05/2018,Библиотека имени Ленина,35,1
11,27/05/2018,Библиотека имени Ленина,58,1
11,03/06/2018,Библиотека имени Ленина,45,1
11,10/06/2018,Библиотека имени Ленина,65,1
11,17/06/2018,Библиотека имени Ленина,64,1
11,24/06/2018,Библиотека имени Ленина,54,1
11,01/07/2018,Библиотека имени Ленина,53,1
11,08/07/2018,Библиотека имени Ленина,48,1
11,15/07/2018,Библиотека имени Ленина,37,1
11,22/07/2018,Библиотека имени Ленина,38,1
11,29/07/2018,Библиотека имени Ленина,50,1
11,05/08/2018,Библиотека имени Ленина,56,1
11,12/08/2018,Библиотека имени Ленина,75,1
11,19/08/2018,Библиотека имени Ленина,69,1
11,26/08/2018,Библиотека имени Ленина,61,1
11,02/09/2018,Библиотека имени Ленина,100,1
11,09/09/2018,Библиотека имени Ленина,96,1
11,16/09/2018,Библиотека имени Ленина,17,1
11,23/09/2018,Библиотека имени Ленина,50,1
11,30/09/2018,Библиотека имени Ленина,61,1
11,07/10/2018,Библиотека имени Ленина,27,1
11,14/10/2018,Библиотека имени Ленина,60,1
11,21/10/2018,Библиотека имени Ленина,60,1
11,28/10/2018,Библиотека имени Ленина,90,1
12,07/01/2018,Кропоткинская,48,1
12,14/01/2018,Кропоткинская,42,1
12,21/01/2018,Кропоткинская,68,1
12,28/01/2018,Кропоткинская,38,1
12,04/02/2018,Кропоткинская,55,1
12,11/02/2018,Кропоткинская,65,1
12,18/02/2018,Кропоткинская,68,1
12,25/02/2018,Кропоткинская,36,1
12,04/03/2018,Кропоткинская,64,1
12,11/03/2018,Кропоткинская,65,1
12,18/03/2018,Кропоткинская,80,1
12,25/03/2018,Кропоткинская,72,1
12,01/04/2018,Кропоткинская,64,1
12,08/04/2018,Кропоткинская,76,1
12,15/04/2018,Кропоткинская,55,1
12,22/04/2018,Кропоткинская,71,1
12,29/04/2018,Кропоткинская,55,1
12,06/05/2018,Кропоткинская,70,1
12,13/05/2018,Кропоткинская,71,1
12,20/05/2018,Кропоткинская,64,1
12,27/05/2018,Кропоткинская,58,1
12,03/06/2018,Кропоткинская,51,1
12,10/06/2018,Кропоткинская,72,1
12,17/06/2018,Кропоткинская,60,1
12,24/06/2018,Кропоткинская,62,1
12,01/07/2018,Кропоткинская,50,1
12,08/07/2018,Кропоткинская,88,1
12,15/07/2018,Кропоткинская,69,1
12,22/07/2018,Кропоткинская,54,1
12,29/07/2018,Кропоткинская,60,1
12,05/08/2018,Кропоткинская,49,1
12,12/08/2018,Кропоткинская,83,1
12,19/08/2018,Кропоткинская,42,1
12,26/08/2018,Кропоткинская,67,1
12,02/09/2018,Кропоткинская,59,1
12,09/09/2018,Кропоткинская,40,1
12,16/09/2018,Кропоткинская,80,1
12,23/09/2018,Кропоткинская,73,1
12,30/09/2018,Кропоткинская,77,1
12,07/10/2018,Кропоткинская,100,1
12,14/10/2018,Кропоткинская,39,1
12,21/10/2018,Кропоткинская,33,1
12,28/10/2018,Кропоткинская,36,1
13,07/01/2018,Парк культуры,39,1
13,14/01/2018,Парк культуры,47,1
13,21/01/2018,Парк культуры,63,1
13,28/01/2018,Парк культуры,50,1
13,04/02/2018,Парк культуры,53,1
13,11/02/2018,Парк культуры,58,1
13,18/02/2018,Парк культуры,51,1
13,25/02/2018,Парк культуры,48,1
13,04/03/2018,Парк культуры,73,1
13,11/03/2018,Парк культуры,50,1
13,18/03/2018,Парк культуры,61,1
13,25/03/2018,Парк культуры,65,1
13,01/04/2018,Парк культуры,54,1
13,08/04/2018,Парк культуры,51,1
13,15/04/2018,Парк культуры,73,1
13,22/04/2018,Парк культуры,59,1
13,29/04/2018,Парк культуры,72,1
13,06/05/2018,Парк культуры,77,1
13,13/05/2018,Парк культуры,71,1
13,20/05/2018,Парк культуры,81,1
13,27/05/2018,Парк культуры,65,1
13,03/06/2018,Парк культуры,80,1
13,10/06/2018,Парк культуры,65,1
13,17/06/2018,Парк культуры,82,1
13,24/06/2018,Парк культуры,100,1
13,01/07/2018,Парк культуры,84,1
13,08/07/2018,Парк культуры,69,1
13,15/07/2018,Парк культуры,73,1
13,22/07/2018,Парк культуры,74,1
13,29/07/2018,Парк культуры,65,1
13,05/08/2018,Парк культуры,69,1
13,12/08/2018,Парк культуры,76,1
13,19/08/2018,Парк культуры,69,1
13,26/08/2018,Парк культуры,86,1
13,02/09/2018,Парк культуры,93,1
13,09/09/2018,Парк культуры,52,1
13,16/09/2018,Парк культуры,70,1
13,23/09/2018,Парк культуры,47,1
13,30/09/2018,Парк культуры,66,1
13,07/10/2018,Парк культуры,74,1
13,14/10/2018,Парк культуры,51,1
13,21/10/2018,Парк культуры,54,1
13,28/10/2018,Парк культуры,62,1
14,07/01/2018,Фрунзенская,77,1
14,14/01/2018,Фрунзенская,75,1
14,21/01/2018,Фрунзенская,70,1
14,28/01/2018,Фрунзенская,57,1
14,04/02/2018,Фрунзенская,90,1
14,11/02/2018,Фрунзенская,62,1
14,18/02/2018,Фрунзенская,76,1
14,25/02/2018,Фрунзенская,88,1
14,04/03/2018,Фрунзенская,87,1
14,11/03/2018,Фрунзенская,59,1
14,18/03/2018,Фрунзенская,79,1
14,25/03/2018,Фрунзенская,61,1
14,01/04/2018,Фрунзенская,56,1
14,08/04/2018,Фрунзенская,63,1
14,15/04/2018,Фрунзенская,83,1
14,22/04/2018,Фрунзенская,66,1
14,29/04/2018,Фрунзенская,70,1
14,06/05/2018,Фрунзенская,64,1
14,13/05/2018,Фрунзенская,83,1
14,20/05/2018,Фрунзенская,96,1
14,27/05/2018,Фрунзенская,80,1
14,03/06/2018,Фрунзенская,100,1
14,10/06/2018,Фрунзенская,96,1
14,17/06/2018,Фрунзенская,93,1
14,24/06/2018,Фрунзенская,82,1
14,01/07/2018,Фрунзенская,79,1
14,08/07/2018,Фрунзенская,67,1
14,15/07/2018,Фрунзенская,90,1
14,22/07/2018,Фрунзенская,70,1
14,29/07/2018,Фрунзенская,51,1
14,05/08/2018,Фрунзенская,77,1
14,12/08/2018,Фрунзенская,59,1
14,19/08/2018,Фрунзенская,92,1
14,26/08/2018,Фрунзенская,94,1
14,02/09/2018,Фрунзенская,89,1
14,09/09/2018,Фрунзенская,94,1
14,16/09/2018,Фрунзенская,78,1
14,23/09/2018,Фрунзенская,76,1
14,30/09/2018,Фрунзенская,76,1
14,07/10/2018,Фрунзенская,90,1
14,14/10/2018,Фрунзенская,96,1
14,21/10/2018,Фрунзенская,57,1
14,28/10/2018,Фрунзенская,87,1
15,07/01/2018,Спортивная,59,1
15,14/01/2018,Спортивная,22,1
15,21/01/2018,Спортивная,82,1
15,28/01/2018,Спортивная,39,1
15,04/02/2018,Спортивная,61,1
15,11/02/2018,Спортивная,22,1
15,18/02/2018,Спортивная,79,1
15,25/02/2018,Спортивная,60,1
15,04/03/2018,Спортивная,24,1
15,11/03/2018,Спортивная,95,1
15,18/03/2018,Спортивная,84,1
15,25/03/2018,Спортивная,70,1
15,01/04/2018,Спортивная,52,1
15,08/04/2018,Спортивная,65,1
15,15/04/2018,Спортивная,100,1
15,22/04/2018,Спортивная,77,1
15,29/04/2018,Спортивная,61,1
15,06/05/2018,Спортивная,82,1
15,13/05/2018,Спортивная,81,1
15,20/05/2018,Спортивная,63,1
15,27/05/2018,Спортивная,89,1
15,03/06/2018,Спортивная,69,1
15,10/06/2018,Спортивная,72,1
15,17/06/2018,Спортивная,95,1
15,24/06/2018,Спортивная,98,1
15,01/07/2018,Спортивная,91,1
15,08/07/2018,Спортивная,73,1
15,15/07/2018,Спортивная,34,1
15,22/07/2018,Спортивная,83,1
15,29/07/2018,Спортивная,76,1
15,05/08/2018,Спортивная,41,1
15,12/08/2018,Спортивная,41,1
15,19/08/2018,Спортивная,69,1
15,26/08/2018,Спортивная,60,1
15,02/09/2018,Спортивная,39,1
15,09/09/2018,Спортивная,92,1
15,16/09/2018,Спортивная,56,1
15,23/09/2018,Спортивная,30,1
15,30/09/2018,Спортивная,66,1
15,07/10/2018,Спортивная,42,1
15,14/10/2018,Спортивная,18,1
15,21/10/2018,Спортивная,48,1
15,28/10/2018,Спортивная,74,1
16,07/01/2018,Воробьёвы горы,10,1
16,14/01/2018,Воробьёвы горы,20,1
16,21/01/2018,Воробьёвы горы,14,1
16,28/01/2018,Воробьёвы горы,10,1
16,04/02/2018,Воробьёвы горы,12,1
16,11/02/2018,Воробьёвы горы,24,1
16,18/02/2018,Воробьёвы горы,7,1
16,25/02/2018,Воробьёвы горы,24,1
16,04/03/2018,Воробьёвы горы,18,1
16,11/03/2018,Воробьёвы горы,15,1
16,18/03/2018,Воробьёвы горы,24,1
16,25/03/2018,Воробьёвы горы,18,1
16,01/04/2018,Воробьёвы горы,10,1
16,08/04/2018,Воробьёвы горы,13,1
16,15/04/2018,Воробьёвы горы,31,1
16,22/04/2018,Воробьёвы горы,34,1
16,29/04/2018,Воробьёвы горы,27,1
16,06/05/2018,Воробьёвы горы,36,1
16,13/05/2018,Воробьёвы горы,33,1
